floral_id,num_orders,week
2290,1830,154
1727,616,154
1109,456,154
2104,16,154
2577,13,154
2640,35,154
1878,40,154
2306,20,154
1216,32,154
2826,677,154
1754,688,154
1971,306,154
1902,18,154
1247,20,154
1198,63,154
1311,141,154
1803,252,154
1438,89,154
2494,74,154
1847,98,154
1558,104,154
2581,162,154
1962,182,154
1445,28,154
2760,61,154
1525,50,154
2704,29,154
2492,20,154
1543,65,154
2304,31,154
2664,521,154
2569,325,154
2490,284,154
1885,1341,154
1993,861,154
2539,632,154
2139,100,154
2631,180,154
1248,132,154
1778,953,154
1062,1212,154
2707,1487,154
1207,183,154
1230,211,154
2322,409,154
2290,3312,154
1727,782,154
1109,1309,154
1571,82,154
2956,61,154
2104,62,154
2577,75,154
2640,198,154
1878,71,154
2306,47,154
1216,89,154
2126,41,154
2826,904,154
1754,1314,154
1971,479,154
1902,35,154
1247,35,154
1770,36,154
1198,482,154
1311,880,154
1803,790,154
1438,195,154
2494,193,154
1847,178,154
1558,228,154
2581,266,154
1962,504,154
1445,33,154
2444,47,154
2867,43,154
2760,287,154
1525,368,154
2704,229,154
2492,46,154
1543,154,154
2304,151,154
2664,439,154
2569,551,154
2490,534,154
1885,719,154
1993,554,154
2539,251,154
2139,40,154
2631,39,154
1248,52,154
1778,243,154
1062,381,154
2707,449,154
1207,150,154
1230,192,154
2322,206,154
2290,1500,154
1727,301,154
1109,467,154
1571,86,154
2956,44,154
2104,56,154
2577,79,154
2640,328,154
1878,280,154
2306,29,154
1216,46,154
2126,28,154
2826,490,154
1754,1151,154
1971,391,154
1902,26,154
1247,31,154
1770,27,154
1558,174,154
2581,203,154
1962,444,154
1445,87,154
2444,49,154
2867,69,154
2760,193,154
1525,124,154
2704,209,154
2492,35,154
1543,87,154
2304,53,154
2664,391,154
2569,352,154
2490,233,154
1885,231,154
1993,172,154
2539,78,154
2139,45,154
2631,98,154
1248,64,154
1778,122,154
1062,391,154
2707,186,154
1207,89,154
1230,75,154
2290,1024,154
1727,249,154
1109,287,154
2640,37,154
1878,31,154
1216,36,154
2126,27,154
2826,288,154
1754,711,154
1971,263,154
1770,17,154
1558,130,154
2581,137,154
1962,208,154
1445,30,154
2760,29,154
2704,34,154
2492,38,154
1543,112,154
2304,58,154
2664,605,154
2569,756,154
2490,283,154
1885,541,154
1993,425,154
2539,127,154
2139,22,154
2631,36,154
1248,25,154
1778,155,154
1062,312,154
2707,204,154
1207,132,154
1230,137,154
2322,128,154
2290,1408,154
1727,169,154
1109,226,154
2640,48,154
1878,33,154
2826,134,154
1754,250,154
1971,97,154
1770,16,154
1558,86,154
2581,95,154
1962,90,154
2760,28,154
2704,29,154
2492,18,154
1543,37,154
2664,368,154
2569,299,154
2490,131,154
1885,713,154
1993,431,154
2539,120,154
2139,31,154
2631,61,154
1248,34,154
1778,290,154
1062,466,154
2707,377,154
1207,261,154
1230,157,154
2322,336,154
2290,1903,154
1727,206,154
1109,357,154
1571,40,154
2956,30,154
2104,37,154
2577,27,154
2640,69,154
1878,87,154
2306,20,154
1216,33,154
2126,55,154
2826,304,154
1754,518,154
1971,270,154
1770,19,154
1558,182,154
2581,159,154
1962,229,154
1445,55,154
2444,50,154
2760,33,154
1525,48,154
2704,59,154
2492,28,154
1543,57,154
2304,39,154
2664,258,154
2569,302,154
2490,262,154
1885,755,154
1993,550,154
2539,346,154
2139,32,154
2631,61,154
1248,40,154
1778,582,154
1062,553,154
2707,817,154
1207,98,154
1230,96,154
2322,163,154
2290,1137,154
1727,352,154
1109,572,154
1571,62,154
2956,64,154
2577,66,154
2640,121,154
1878,106,154
2306,35,154
1216,43,154
2826,577,154
1754,480,154
1971,151,154
1247,29,154
1770,22,154
1198,222,154
1311,211,154
1803,325,154
1438,84,154
2494,58,154
1847,70,154
1558,161,154
2581,169,154
1962,269,154
1445,45,154
2444,19,154
2867,26,154
2760,246,154
1525,196,154
2704,181,154
2492,33,154
1543,93,154
2304,53,154
2664,183,154
2569,172,154
2490,229,154
1885,272,154
1993,207,154
2539,141,154
2139,27,154
2631,55,154
1248,23,154
1778,488,154
1062,517,154
2707,638,154
1207,103,154
1230,121,154
2322,146,154
2290,910,154
1727,328,154
1109,583,154
1571,42,154
2577,28,154
2640,52,154
2306,18,154
1216,30,154
2126,31,154
2826,518,154
1754,419,154
1971,170,154
1247,18,154
1770,21,154
1311,102,154
1803,124,154
1438,290,154
2494,196,154
1847,76,154
1558,113,154
2581,187,154
1962,207,154
1445,23,154
2760,79,154
2704,58,154
2492,31,154
1543,73,154
2304,39,154
2664,275,154
2569,260,154
2490,192,154
1885,443,154
1993,262,154
2539,122,154
2139,30,154
2631,29,154
1248,34,154
1778,424,154
1062,469,154
2707,295,154
1207,156,154
1230,137,154
2322,169,154
2290,1166,154
1727,438,154
1109,425,154
2577,23,154
2640,31,154
1878,16,154
2306,13,154
1216,26,154
2826,376,154
1754,1228,154
1971,531,154
1770,17,154
1311,35,154
1803,73,154
1438,191,154
2494,105,154
1847,164,154
1558,198,154
2581,310,154
1962,316,154
1445,19,154
2444,21,154
2760,27,154
1525,29,154
2492,33,154
1543,66,154
2304,42,154
2664,398,154
2569,295,154
2490,279,154
1885,378,154
1993,366,154
2539,102,154
2139,29,154
2631,90,154
1248,29,154
1778,170,154
1062,224,154
2707,260,154
1207,69,154
1230,70,154
2322,90,154
2290,1257,154
1727,195,154
1109,370,154
1571,64,154
2956,91,154
2104,49,154
2640,128,154
1878,123,154
2306,25,154
1216,28,154
2126,26,154
2826,305,154
1754,530,154
1971,245,154
1247,25,154
1770,23,154
1558,114,154
2581,123,154
1962,203,154
1445,41,154
2444,39,154
2867,53,154
2760,116,154
1525,97,154
2704,148,154
2492,37,154
1543,63,154
2304,50,154
2664,273,154
2569,218,154
2490,151,154
1885,633,154
1993,490,154
2539,479,154
2139,83,154
2631,87,154
1248,71,154
1778,584,154
1062,666,154
2707,761,154
1207,84,154
1230,116,154
2322,206,154
2290,1769,154
1727,449,154
1109,740,154
1571,66,154
2577,113,154
2640,73,154
1878,66,154
2306,29,154
1216,54,154
2126,26,154
2826,572,154
1754,671,154
1971,331,154
1902,31,154
1198,129,154
1311,110,154
1803,115,154
1438,98,154
2494,88,154
1847,71,154
1558,160,154
2581,199,154
1962,454,154
1445,28,154
2444,40,154
2867,29,154
2760,145,154
1525,337,154
2704,202,154
2492,38,154
1543,122,154
2304,57,154
2664,315,154
2569,269,154
2490,337,154
1885,459,154
1993,473,154
2539,277,154
2139,47,154
2631,70,154
1248,30,154
1778,201,154
1062,337,154
2707,327,154
1207,76,154
1230,93,154
2322,128,154
2290,1696,154
1727,238,154
1109,424,154
1571,55,154
2577,73,154
2640,164,154
1878,85,154
2306,23,154
1216,39,154
2126,28,154
2826,309,154
1754,450,154
1971,241,154
1902,22,154
1247,23,154
1770,24,154
1558,138,154
2581,134,154
1962,148,154
1445,49,154
2444,46,154
2760,88,154
1525,79,154
2704,140,154
2492,27,154
1543,68,154
2304,36,154
2664,352,154
2569,329,154
2490,195,154
1885,184,155
1993,182,155
2631,36,155
1248,28,155
1778,219,155
1062,229,155
2707,223,155
1207,73,155
1230,93,155
2322,148,155
2290,304,155
1727,308,155
1109,255,155
1571,20,155
2640,17,155
2826,297,155
1754,175,155
1971,103,155
1902,14,155
1198,121,155
1311,134,155
1803,127,155
1558,95,155
2581,90,155
1962,113,155
2444,26,155
2760,28,155
2704,21,155
2492,24,155
2304,24,155
2664,310,155
2569,82,155
2490,119,155
1885,729,155
1993,510,155
2539,293,155
2139,169,155
1778,652,155
1062,720,155
2707,985,155
1207,157,155
1230,87,155
2322,132,155
2290,1431,155
1727,525,155
1109,839,155
1571,66,155
2956,65,155
2577,108,155
2640,136,155
1878,139,155
2306,33,155
1216,76,155
2126,73,155
2826,581,155
1754,656,155
1971,192,155
1902,46,155
1770,46,155
1198,114,155
1311,144,155
1803,200,155
1438,206,155
2494,129,155
1847,127,155
1558,150,155
2581,212,155
1962,261,155
1445,64,155
2444,57,155
2867,62,155
2760,321,155
1525,263,155
2704,278,155
1543,192,155
2304,134,155
2664,450,155
2569,404,155
2490,209,155
1885,1102,155
1993,750,155
2539,559,155
2139,65,155
2631,98,155
1248,62,155
1778,830,155
1062,937,155
2707,1079,155
1207,94,155
1230,112,155
2322,209,155
2290,2123,155
1727,521,155
1109,750,155
2956,54,155
2577,71,155
2640,112,155
1878,98,155
2306,49,155
1216,43,155
2126,40,155
2826,680,155
1754,611,155
1971,225,155
1902,25,155
1770,24,155
1198,454,155
1311,593,155
1803,618,155
1438,192,155
2494,140,155
1847,139,155
1558,127,155
2581,168,155
1962,276,155
2444,46,155
2867,52,155
2760,383,155
1525,237,155
2704,165,155
2492,41,155
1543,79,155
2304,57,155
2664,548,155
2569,352,155
2490,272,155
1885,878,155
1993,741,155
2539,443,155
2139,33,155
2631,110,155
1248,50,155
1778,264,155
1062,339,155
2707,394,155
1207,129,155
1230,138,155
2322,127,155
2290,2364,155
1727,277,155
1109,466,155
1571,83,155
2956,69,155
2104,65,155
2577,64,155
2640,161,155
1878,165,155
2306,25,155
1216,51,155
2126,43,155
2826,346,155
1754,571,155
1971,234,155
1902,27,155
1247,32,155
1558,124,155
2581,149,155
1962,116,155
1445,66,155
2444,61,155
2867,65,155
2760,98,155
1525,66,155
2704,214,155
2492,31,155
1543,69,155
2664,369,155
2569,325,155
2490,245,155
1885,310,155
1993,277,155
2539,122,155
2139,41,155
2631,60,155
1248,34,155
1778,187,155
1062,293,155
2707,260,155
1207,107,155
1230,98,155
2322,131,155
2290,929,155
1727,278,155
1109,412,155
1571,64,155
2956,50,155
2104,51,155
2577,54,155
2640,100,155
1878,79,155
2306,25,155
1216,39,155
2126,29,155
2826,321,155
1754,636,155
1971,253,155
1247,22,155
1770,22,155
1558,164,155
2581,199,155
1962,300,155
1445,62,155
2444,51,155
2867,47,155
2760,56,155
1525,61,155
2704,89,155
2492,36,155
1543,99,155
2304,48,155
2664,355,155
2569,372,155
2490,201,155
1885,1539,155
1993,776,155
2539,665,155
2139,151,155
2631,152,155
1248,106,155
1778,829,155
1062,1006,155
2707,1636,155
1207,141,155
1230,150,155
2322,230,155
2290,2463,155
1727,856,155
1109,1855,155
1571,155,155
2956,188,155
2104,83,155
2577,250,155
2640,297,155
1878,194,155
2306,43,155
1216,135,155
2126,41,155
2826,1224,155
1754,932,155
1971,277,155
1902,69,155
1247,58,155
1198,532,155
1311,498,155
1803,624,155
1438,192,155
2494,151,155
1847,154,155
1558,187,155
2581,265,155
1962,626,155
1445,117,155
2444,118,155
2867,121,155
2760,726,155
1525,472,155
2704,454,155
2492,118,155
1543,207,155
2304,138,155
2664,873,155
2569,545,155
2490,366,155
1885,1122,155
1993,407,155
2539,297,155
2139,30,155
2631,54,155
1248,42,155
2707,561,155
1207,94,155
1230,147,155
2322,172,155
2290,907,155
1727,260,155
1109,527,155
2577,53,155
2640,77,155
1878,37,155
2306,30,155
1216,47,155
2126,36,155
2826,528,155
1754,366,155
1971,154,155
1311,355,155
1803,498,155
2494,52,155
1847,41,155
1558,109,155
2581,148,155
1962,238,155
1445,44,155
2444,39,155
2867,42,155
2760,126,155
1525,119,155
2704,91,155
2492,33,155
1543,66,155
2304,43,155
2664,227,155
2569,195,155
2490,162,155
1885,1425,155
1993,722,155
2539,605,155
2139,118,155
2631,167,155
1248,115,155
1778,743,155
1062,581,155
2707,1386,155
1207,96,155
1230,119,155
2322,164,155
2290,2851,155
1727,721,155
1109,1272,155
1571,87,155
2956,122,155
2104,68,155
2577,177,155
2640,229,155
1878,101,155
2306,42,155
1216,108,155
2126,47,155
2826,860,155
1754,724,155
1971,156,155
1902,49,155
1247,39,155
1770,48,155
1198,410,155
1311,627,155
1803,598,155
1438,157,155
2494,155,155
1847,116,155
1558,166,155
2581,241,155
1962,350,155
1445,55,155
2444,49,155
2867,75,155
2760,401,155
1525,324,155
2704,281,155
2492,95,155
1543,189,155
2304,138,155
2664,671,155
2569,421,155
2490,302,155
1885,416,155
1993,301,155
2539,123,155
2139,31,155
2631,76,155
1248,35,155
1778,193,155
1062,336,155
2707,202,155
1207,191,155
1230,87,155
2322,148,155
2290,779,155
1727,214,155
1109,370,155
1571,56,155
2104,48,155
2577,38,155
2640,84,155
1878,82,155
2306,21,155
1216,42,155
2126,31,155
2826,272,155
1754,476,155
1971,222,155
1558,130,155
2581,155,155
1962,142,155
2444,41,155
2760,49,155
1525,29,155
2704,63,155
2492,29,155
1543,65,155
2304,79,155
2664,314,155
2569,298,155
2490,192,155
1885,343,155
1993,142,155
2539,67,155
2139,31,155
2631,37,155
1248,24,155
1778,151,155
1062,225,155
2707,186,155
1207,81,155
1230,86,155
2322,132,155
2290,1069,155
1727,123,155
1109,268,155
1571,27,155
2640,49,155
1878,38,155
1216,31,155
2126,27,155
2826,207,155
1754,323,155
1971,157,155
1558,112,155
2581,117,155
1962,150,155
2444,35,155
2760,48,155
1525,29,155
2704,46,155
2492,27,155
1543,52,155
2304,44,155
2664,208,155
2569,199,155
2490,107,155
1885,323,155
1993,336,155
2539,139,155
2139,83,155
2631,130,155
1248,53,155
1778,191,155
1062,435,155
2707,358,155
1207,80,155
1230,51,155
2322,60,155
2290,1274,155
1727,379,155
1109,937,155
1571,99,155
2956,87,155
2104,82,155
2577,151,155
2640,275,155
1878,250,155
2306,41,155
1216,74,155
2826,396,155
1754,645,155
1971,245,155
1770,44,155
1558,65,155
2581,166,155
1962,248,155
1445,71,155
2444,69,155
2867,71,155
2760,219,155
1525,130,155
2704,293,155
2492,95,155
1543,201,155
2304,141,155
2664,530,155
2569,401,155
2490,217,155
1885,113,155
1993,85,155
2539,102,155
2139,28,155
2631,31,155
1248,20,155
1778,127,155
1062,315,155
2707,175,155
1207,184,155
1230,99,155
2322,210,155
2290,1417,155
1727,156,155
1109,236,155
2826,170,155
1754,336,155
1971,137,155
1558,122,155
2581,109,155
1962,112,155
1445,30,155
2444,24,155
2704,17,155
2492,22,155
1543,43,155
2304,31,155
2664,234,155
2569,272,155
2490,234,155
1885,338,155
1993,292,155
2539,116,155
2631,28,155
1248,43,155
1778,159,155
1062,251,155
2707,175,155
1207,101,155
1230,79,155
2322,87,155
2290,575,155
1727,130,155
1109,177,155
2640,40,155
1878,39,155
2306,17,155
1216,23,155
2826,108,155
1754,159,155
1971,60,155
1558,61,155
2581,83,155
1962,72,155
1445,25,155
2760,27,155
2704,25,155
2492,24,155
1543,40,155
2304,29,155
2664,133,155
2569,159,155
2490,116,155
1885,533,155
1993,407,155
2539,300,155
2139,37,155
2631,62,155
1778,480,155
1062,623,155
2707,933,155
1207,156,155
1230,137,155
2322,271,155
2290,1476,155
1727,358,155
1109,717,155
1571,67,155
2956,26,155
2104,35,155
2577,41,155
2640,41,155
1878,40,155
2306,26,155
1216,48,155
2826,601,155
1754,325,155
1971,168,155
1902,23,155
1198,269,155
1311,274,155
1803,191,155
1438,144,155
2494,121,155
1847,127,155
1558,87,155
2581,128,155
1962,229,155
1445,50,155
2444,39,155
2760,154,155
1525,134,155
2704,89,155
2492,34,155
1543,71,155
2304,45,155
2664,266,155
2569,228,155
2490,205,155
1885,549,155
1993,387,155
2539,180,155
2139,28,155
2631,58,155
1248,49,155
1778,409,155
1062,371,155
2707,324,155
1207,154,155
1230,226,155
2322,230,155
2290,877,155
1727,400,155
1109,380,155
1571,26,155
2956,26,155
1878,37,155
2306,15,155
2826,381,155
1754,635,155
1971,213,155
1902,19,155
1198,50,155
1311,93,155
1803,73,155
1438,27,155
2494,22,155
1847,34,155
1558,147,155
2581,149,155
1962,262,155
1445,33,155
2760,29,155
1525,49,155
2704,28,155
1543,35,155
2304,27,155
2664,454,155
2569,334,155
2490,388,155
1885,244,155
1993,267,155
2539,86,155
2139,41,155
2631,38,155
1778,199,155
1062,261,155
2707,193,155
1207,65,155
1230,81,155
2322,65,155
2290,826,155
1727,167,155
1109,575,155
1571,66,155
2956,62,155
2104,52,155
2577,81,155
2640,122,155
1878,172,155
1216,43,155
2126,32,155
2826,320,155
1754,411,155
1971,199,155
1902,23,155
1247,22,155
1558,99,155
2581,115,155
1962,179,155
1445,42,155
2867,49,155
2760,87,155
1525,74,155
2704,133,155
2492,47,155
1543,76,155
2304,60,155
2664,299,155
2569,245,155
2490,154,155
1885,647,155
1993,601,155
2539,313,155
2139,36,155
2631,56,155
1778,260,155
1062,467,155
2707,418,155
1207,205,155
1230,216,155
2322,173,155
2290,2286,155
1727,258,155
1109,584,155
1571,90,155
2104,92,155
2577,75,155
2640,163,155
1878,154,155
2306,27,155
1216,40,155
2126,30,155
2826,405,155
1754,617,155
1971,366,155
1902,23,155
1247,28,155
1770,24,155
1558,168,155
2581,196,155
1962,290,155
1445,78,155
2444,64,155
2867,101,155
2760,195,155
1525,90,155
2704,165,155
2492,30,155
1543,73,155
2304,43,155
2664,423,155
2569,375,155
2490,301,155
1885,142,155
1993,111,155
2539,38,155
2631,43,155
1248,33,155
1778,108,155
1062,178,155
2707,192,155
1207,74,155
1230,49,155
2290,419,155
1727,108,155
1109,226,155
2956,30,155
2640,85,155
1878,53,155
1216,21,155
2126,13,155
2826,129,155
1754,341,155
1971,221,155
1902,14,155
1247,14,155
1558,128,155
2581,110,155
1962,154,155
1445,41,155
2704,22,155
1543,36,155
2304,20,155
2664,222,155
2569,188,155
2490,95,155
1885,1512,155
1993,1000,155
2539,622,155
2139,41,155
2631,69,155
1248,69,155
1778,443,155
1062,478,155
2707,934,155
1207,81,155
1230,52,155
2322,177,155
2290,1513,155
1727,385,155
1109,771,155
1571,83,155
2956,78,155
2577,145,155
2640,180,155
1878,188,155
2306,34,155
1216,43,155
2126,44,155
2826,604,155
1754,490,155
1971,179,155
1902,36,155
1247,36,155
1770,23,155
1198,260,155
1311,326,155
1803,283,155
1438,83,155
2494,84,155
1847,66,155
1558,102,155
2581,150,155
1962,283,155
1445,64,155
2444,43,155
2867,51,155
2760,260,155
1525,312,155
2704,313,155
2492,73,155
1543,87,155
2304,76,155
2664,375,155
2569,255,155
2490,272,155
1885,341,155
1993,250,155
2539,193,155
2139,48,155
2631,74,155
1248,54,155
1778,650,155
1062,786,155
2707,573,155
1207,190,155
1230,195,155
2322,263,155
2290,1893,155
1727,394,155
1109,735,155
1571,61,155
2577,64,155
2640,61,155
1878,59,155
1216,56,155
2126,33,155
2826,721,155
1754,396,155
1971,144,155
1902,20,155
1198,130,155
1311,88,155
1803,147,155
1438,113,155
2494,71,155
1847,74,155
1558,138,155
2581,132,155
1962,195,155
1445,48,155
2444,38,155
2867,31,155
2760,147,155
1525,191,155
2704,120,155
2492,33,155
1543,67,155
2304,43,155
2664,305,155
2569,304,155
2490,211,155
1885,791,155
1993,687,155
2539,296,155
2139,61,155
2631,64,155
1248,22,155
1778,228,155
1062,389,155
2707,387,155
1207,195,155
1230,154,155
2322,111,155
2290,1019,155
1727,258,155
1109,581,155
1571,81,155
2956,73,155
2104,70,155
2577,107,155
2640,168,155
1878,186,155
2306,24,155
1216,52,155
2126,35,155
2826,385,155
1754,527,155
1971,250,155
1558,139,155
2581,165,155
1962,272,155
1445,72,155
2444,71,155
2867,71,155
2760,134,155
1525,65,155
2704,118,155
2492,39,155
1543,77,155
2304,54,155
2664,365,155
2569,343,155
2490,209,155
1885,286,155
1993,240,155
2539,106,155
2139,39,155
2631,44,155
1248,29,155
1778,122,155
1062,211,155
2707,220,155
1207,99,155
1230,91,155
2322,114,155
2290,745,155
1727,161,155
1109,232,155
2640,32,155
1878,34,155
1216,29,155
2126,18,155
2826,199,155
1754,353,155
1971,152,155
1558,126,155
2581,134,155
1962,203,155
1445,32,155
2444,35,155
2760,30,155
1525,21,155
2704,31,155
2492,27,155
1543,50,155
2304,34,155
2664,301,155
2569,406,155
2490,171,155
1885,56,155
1993,52,155
2539,47,155
2631,25,155
1248,30,155
1062,127,155
2707,68,155
1207,75,155
2322,138,155
2290,238,155
1727,104,155
1109,113,155
2640,14,155
1216,16,155
2826,83,155
1754,194,155
1971,67,155
1311,12,155
1558,115,155
2581,113,155
1962,145,155
2304,17,155
2664,141,155
2569,93,155
2490,179,155
1885,481,155
1993,360,155
2539,238,155
2139,37,155
2631,69,155
1248,35,155
1778,405,155
1062,391,155
2707,463,155
1207,49,155
2322,130,155
2290,1028,155
1727,172,155
1109,426,155
1571,40,155
2956,42,155
2104,26,155
2577,49,155
2640,88,155
1878,61,155
2306,29,155
1216,37,155
2826,376,155
1754,304,155
1971,90,155
1902,22,155
1198,247,155
1311,299,155
1803,210,155
1438,73,155
2494,54,155
1847,60,155
1558,92,155
2581,126,155
1962,302,155
1445,35,155
2444,33,155
2867,35,155
2760,104,155
1525,129,155
2704,92,155
2492,31,155
1543,59,155
2304,43,155
2664,209,155
2569,178,155
2490,136,155
1885,503,155
1993,351,155
2539,200,155
2139,29,155
1248,38,155
1778,131,155
1062,257,155
2707,242,155
1207,46,155
1230,47,155
2322,86,155
2290,627,155
1727,208,155
1109,395,155
1571,96,155
2956,80,155
2104,84,155
2577,79,155
2640,145,155
1878,165,155
2306,28,155
1216,36,155
2126,27,155
2826,329,155
1754,390,155
1971,226,155
1770,21,155
1558,109,155
2581,103,155
1962,197,155
1445,53,155
2444,43,155
2867,52,155
2760,103,155
1525,99,155
2704,179,155
2492,36,155
1543,57,155
2664,217,155
2569,250,155
2490,132,155
1885,1016,155
1993,757,155
2539,653,155
2139,55,155
2631,120,155
1248,98,155
1778,587,155
1062,748,155
2707,1090,155
1207,105,155
1230,98,155
2322,235,155
2290,2775,155
1727,528,155
1109,1122,155
1571,79,155
2956,45,155
2104,68,155
2577,95,155
2640,360,155
1878,134,155
2306,35,155
1216,125,155
2126,50,155
2826,678,155
1754,590,155
1971,211,155
1902,33,155
1198,364,155
1311,395,155
1803,468,155
1438,126,155
2494,137,155
1847,121,155
1558,114,155
2581,175,155
1962,314,155
1445,55,155
2444,50,155
2867,38,155
2760,267,155
1525,345,155
2704,218,155
2492,59,155
1543,107,155
2304,92,155
2664,463,155
2569,347,155
2490,317,155
1885,67,155
1993,110,155
2539,31,155
2139,25,155
2631,94,155
1248,33,155
1778,143,155
1062,225,155
2707,122,155
1207,138,155
1230,79,155
2322,65,155
2290,1379,155
1727,182,155
1109,174,155
2640,18,155
1878,21,155
1216,27,155
2126,25,155
2826,158,155
1754,802,155
1971,206,155
1247,15,155
1558,132,155
2581,149,155
1962,171,155
2760,16,155
2492,27,155
1543,81,155
2304,45,155
2664,535,155
2569,607,155
2490,266,155
1885,710,155
1993,555,155
2539,445,155
2139,29,155
2631,50,155
1248,44,155
1778,593,155
2707,653,155
1207,54,155
1230,151,155
2322,207,155
2290,935,155
1727,287,155
1109,447,155
1571,42,155
2956,24,155
2577,50,155
2640,68,155
1878,60,155
2306,50,155
1216,37,155
2826,455,155
1754,400,155
1971,167,155
1247,19,155
1198,280,155
1311,330,155
1803,352,155
1438,57,155
1847,49,155
1558,118,155
2581,141,155
1962,209,155
1445,44,155
2444,45,155
2867,42,155
2760,113,155
1525,84,155
2704,65,155
2492,29,155
1543,52,155
2304,40,155
2664,309,155
2569,240,155
2490,205,155
1885,711,155
1993,380,155
2539,270,155
2139,54,155
2631,59,155
1248,57,155
1778,407,155
1062,383,155
2707,826,155
1230,64,155
2322,151,155
2290,2031,155
1727,304,155
1109,694,155
1571,115,155
2956,101,155
2577,68,155
2640,104,155
1878,99,155
2306,21,155
1216,36,155
2126,25,155
2826,531,155
1754,409,155
1971,160,155
1902,26,155
1247,34,155
1198,206,155
1311,225,155
1803,272,155
1438,100,155
2494,146,155
1847,71,155
1558,103,155
2581,136,155
1962,295,155
1445,45,155
2444,31,155
2867,36,155
2760,254,155
1525,268,155
2704,177,155
2492,43,155
1543,69,155
2304,53,155
2664,362,155
2569,218,155
2490,183,155
1885,85,155
1993,71,155
2539,25,155
2139,27,155
1062,146,155
1207,72,155
1230,107,155
2322,62,155
2290,308,155
1727,167,155
1109,80,155
2577,16,155
2640,20,155
1878,22,155
2126,18,155
2826,82,155
1754,409,155
1971,175,155
1558,140,155
2581,129,155
1962,162,155
1445,24,155
2444,31,155
2867,23,155
2760,19,155
1525,18,155
1543,74,155
2304,41,155
2664,470,155
2569,474,155
2490,291,155
1885,615,155
1993,575,155
2539,289,155
2139,54,155
2631,160,155
1248,106,155
1778,264,155
1062,585,155
2707,422,155
1207,120,155
1230,92,155
2322,108,155
2290,2531,155
1727,293,155
1109,943,155
1571,100,155
2956,114,155
2104,84,155
2640,296,155
1878,214,155
2306,43,155
1216,50,155
2126,49,155
2826,420,155
1754,461,155
1971,215,155
1902,31,155
1247,31,155
1558,131,155
2581,208,155
1962,300,155
1445,84,155
2867,80,155
2760,151,155
1525,139,155
2704,299,155
2492,83,155
1543,135,155
2304,110,155
2664,400,155
2569,332,155
2490,187,155
1885,408,155
1993,343,155
2539,148,155
2139,21,155
2631,50,155
1778,218,155
1062,494,155
2707,256,155
1207,252,155
1230,101,155
2322,142,155
2290,795,155
1727,281,155
1109,235,155
1571,49,155
2640,48,155
1878,62,155
2306,19,155
1216,25,155
2826,247,155
1754,287,155
1971,82,155
1902,15,155
1558,116,155
2581,100,155
1962,106,155
1445,40,155
2760,31,155
1525,40,155
2704,43,155
2492,22,155
1543,45,155
2664,265,155
2569,410,155
2490,164,155
1885,1587,155
1993,641,155
2539,310,155
2139,36,155
2631,68,155
1248,57,155
1778,710,155
1062,677,155
2707,814,155
1207,110,155
1230,93,155
2322,223,155
2290,1785,155
1727,345,155
1109,950,155
2956,38,155
2577,56,155
2640,98,155
1878,56,155
2306,26,155
1216,49,155
2126,31,155
2826,680,155
1754,469,155
1971,178,155
1902,25,155
1247,23,155
1770,25,155
1198,116,155
1311,102,155
1803,94,155
1438,218,155
2494,275,155
1847,188,155
1558,185,155
2581,229,155
1962,282,155
1445,58,155
2444,49,155
2867,40,155
2760,277,155
1525,140,155
2704,102,155
2492,44,155
1543,85,155
2304,58,155
2664,338,155
2569,257,155
2490,215,155
1885,538,155
1993,311,155
2539,65,155
2139,29,155
2631,57,155
1248,37,155
1778,221,155
1062,493,155
2707,209,155
1207,92,155
1230,172,155
2322,102,155
2290,929,155
1727,255,155
1109,357,155
1571,47,155
2956,48,155
2104,56,155
2640,107,155
1878,73,155
2306,22,155
1216,42,155
2126,28,155
2826,246,155
1754,603,155
1971,218,155
1902,20,155
1247,22,155
1770,20,155
1558,150,155
2581,135,155
1962,212,155
1445,58,155
2444,45,155
2867,34,155
2760,60,155
1525,40,155
2704,45,155
2492,26,155
1543,52,155
2664,251,155
2569,214,155
2490,178,155
1885,360,155
1993,289,155
2539,131,155
2139,27,155
2631,44,155
1778,200,155
1062,346,155
2707,341,155
1207,103,155
1230,205,155
2322,142,155
2290,816,155
1727,185,155
1109,347,155
2956,38,155
2104,40,155
2577,40,155
2640,81,155
1878,78,155
2306,23,155
1216,26,155
2126,16,155
2826,365,155
1754,477,155
1971,227,155
1247,18,155
1770,19,155
1558,138,155
2581,127,155
1962,209,155
1445,60,155
2444,42,155
2867,43,155
2760,98,155
1525,66,155
2704,91,155
2492,26,155
1543,51,155
2304,35,155
2664,333,155
2569,291,155
2490,223,155
1885,661,155
1993,614,155
2539,141,155
2139,27,155
2631,50,155
1778,242,155
1062,732,155
2707,237,155
1207,247,155
1230,294,155
2322,80,155
2290,1587,155
1727,140,155
1109,442,155
2577,18,155
2640,62,155
1878,43,155
1216,35,155
2126,48,155
2826,197,155
1754,320,155
1971,117,155
1902,21,155
1247,20,155
1770,21,155
1558,69,155
2581,103,155
1962,93,155
1445,35,155
2444,31,155
2760,125,155
1525,34,155
2704,148,155
2492,27,155
1543,64,155
2304,31,155
2664,228,155
2569,212,155
2490,158,155
1885,589,155
1993,384,155
2539,148,155
2139,26,155
2631,31,155
1248,26,155
1778,210,155
